id,餐廳名稱,餐廳評價,餐廳地址,餐廳連結
445,炎弟炒飯鐵板燒 公館店,4.7,臺北市中正區汀州路三段208號,https://ifoodie.tw/restaurant/61bde17b7cc7fc776c7501af-%E7%82%8E%E5%BC%9F%E7%82%92%E9%A3%AF%E9%90%B5%E6%9D%BF%E7%87%92-%E5%85%AC%E9%A4%A8%E5%BA%97
446,鼎豐記上海蟹殼黃,4.1,臺北市中正區衡陽路94號,https://ifoodie.tw/restaurant/61bde1847cc7fc776c7501b7-%E9%BC%8E%E8%B1%90%E8%A8%98%E4%B8%8A%E6%B5%B7%E8%9F%B9%E6%AE%BC%E9%BB%83
447,一家川菜小館,4.1,臺北市中正區中華路二段305巷15號,https://ifoodie.tw/restaurant/59bf84e923679c7a92ada4e4-%E4%B8%80%E5%AE%B6%E5%B7%9D%E8%8F%9C%E5%B0%8F%E9%A4%A8
448,徐記川菜,4.1,臺北市中正區中華路二段301巷16號,https://ifoodie.tw/restaurant/61b89c387cc7fc1498412815-%E5%BE%90%E8%A8%98%E5%B7%9D%E8%8F%9C
449,祥記號美食小吃,4.1,臺北市中正區羅斯福路四段92號,https://ifoodie.tw/restaurant/559dd23dc03a103ee86caf88-%E7%A5%A5%E8%A8%98%E8%99%9F%E7%BE%8E%E9%A3%9F%E5%B0%8F%E5%90%83
450,麻煮MiNi麻辣煲 公館店,4.5,臺北市中正區汀州路三段273號1樓,https://ifoodie.tw/restaurant/600f741d02935e535fd8ad52-%E9%BA%BB%E7%85%AEMiNi%E9%BA%BB%E8%BE%A3%E7%85%B2-%E5%85%AC%E9%A4%A8%E5%BA%97
451,泰味鮮,4.2,臺北市中正區羅斯福路三段316巷8弄3之4號,https://ifoodie.tw/restaurant/5f3557b622613979f8854fcd-%E6%B3%B0%E5%91%B3%E9%AE%AE
452,坂田家廚房,4.4,臺北市中正區青島東路4之2號1樓,https://ifoodie.tw/restaurant/60fe5b88781cc0714ae667d2-%E5%9D%82%E7%94%B0%E5%AE%B6%E5%BB%9A%E6%88%BF
453,PRIME ONE牛排館 (台北花園大酒店),4.4,臺北市中正區中華路二段1號,https://ifoodie.tw/restaurant/559d7e3fc03a103ee86c8017-PRIME-ONE%E7%89%9B%E6%8E%92%E9%A4%A8-(%E5%8F%B0%E5%8C%97%E8%8A%B1%E5%9C%92%E5%A4%A7%E9%85%92
454,Drip Cafe 好滴咖啡,3.6,台北市台北市中正區南陽街1號2樓,https://ifoodie.tw/restaurant/5741bdd12756dd1a509b5f74-Drip-Cafe-%E5%A5%BD%E6%BB%B4%E5%92%96%E5%95%A1
455,三娘香菇肉粥,4.2,臺北市中正區南昌路二段4之3號,https://ifoodie.tw/restaurant/55a509c7c03a10241de642c2-%E4%B8%89%E5%A8%98%E9%A6%99%E8%8F%87%E8%82%89%E7%B2%A5
456,富士山の豬,4.3,臺北市中正區延平南路36之1號,https://ifoodie.tw/restaurant/5d76f2258c906d23a231f725-%E5%AF%8C%E5%A3%AB%E5%B1%B1%E3%81%AE%E8%B1%AC
457,NUKI Coffee,4.4,臺北市中正區金門街5之1號,https://ifoodie.tw/restaurant/55a6511ec03a104df53c995e-NUKI-Coffee
458,垃圾麵,4.4,臺北市中正區八德路一段82巷9弄14號,https://ifoodie.tw/restaurant/559d0125c03a103ee86c3278-%E5%9E%83%E5%9C%BE%E9%BA%B5
459,東方霸牛肉麵,4.3,台北市中正區杭州南路一段57號,https://ifoodie.tw/restaurant/56a85ff42756dd13f13b4f8d-%E6%9D%B1%E6%96%B9%E9%9C%B8%E7%89%9B%E8%82%89%E9%BA%B5
460,Bar Link,4.9,臺北市中正區師大路164號,https://ifoodie.tw/restaurant/61aa3cdd7cc7fc1a7983b3dd-Bar-Link
461,鶴茶樓- 鶴頂紅茶商店 北車信陽店,3.9,臺北市中正區信陽街18號,https://ifoodie.tw/restaurant/60f97ee77cc7fc1b16705414-%E9%B6%B4%E8%8C%B6%E6%A8%93-%E9%B6%B4%E9%A0%82%E7%B4%85%E8%8C%B6%E5%95%86%E5%BA%97-%E5%8C%97%E8%BB%8A%E4%BF%A1%E9%99%BD%E5%BA%97
462,亞尼克菓子工房,3.6,臺北市中正區寶慶路32號,https://ifoodie.tw/restaurant/5988ad422756dd4222bbb8c5-%E4%BA%9E%E5%B0%BC%E5%85%8B%E8%8F%93%E5%AD%90%E5%B7%A5%E6%88%BF
463,"台北時代寓所 Hotel Resonance Taipei, Tapestry Collection by Hilton",4.5,臺北市中正區林森南路7號,https://ifoodie.tw/restaurant/61a8ca0f7cc7fc50791d6275-%E5%8F%B0%E5%8C%97%E6%99%82%E4%BB%A3%E5%AF%93%E6%89%80-Hotel-Resonan
464,Rich Daddy cafe & kids 富爸爸餐飲會所,4.6,臺北市中正區金山北路1號2樓,https://ifoodie.tw/restaurant/5e50b22d22613905f0bff512-Rich-Daddy-cafe-%26-ki
465,淘客美式漢堡 北車店,4.2,臺北市中正區信陽街14號,https://ifoodie.tw/restaurant/609e02c1baf6d350d1e9ce22-%E6%B7%98%E5%AE%A2%E7%BE%8E%E5%BC%8F%E6%BC%A2%E5%A0%A1-%E5%8C%97%E8%BB%8A%E5%BA%97
466,金子半之助,4.2,台北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/56418d33699b6e2cfea03633-%E9%87%91%E5%AD%90%E5%8D%8A%E4%B9%8B%E5%8A%A9
467,鈜景國產肉品專賣店,4.5,臺北市中正區臨沂街70號,https://ifoodie.tw/restaurant/559de2c7c03a103ee86cbacd-%E9%88%9C%E6%99%AF%E5%9C%8B%E7%94%A2%E8%82%89%E5%93%81%E5%B0%88%E8%B3%A3%E5%BA%97
468,北北車魯肉飯,4.3,臺北市中正區公園路20巷21號,https://ifoodie.tw/restaurant/59c675fc22613961f7e882f1-%E5%8C%97%E5%8C%97%E8%BB%8A%E9%AD%AF%E8%82%89%E9%A3%AF
469,養鍋Yang Guo石頭涮涮鍋,4.6,臺北市中正區寧波西街81號,https://ifoodie.tw/restaurant/5b94808f23679c590d06893d-%E9%A4%8A%E9%8D%8BYang-Guo%E7%9F%B3%E9%A0%AD%E6%B6%AE%E6%B6%AE%E9%8D%8B
470,法點法食 FA DEN FA SAï,4.7,臺北市中正區汀州路三段210號,https://ifoodie.tw/restaurant/56a11e712756dd55b02985f4-%E6%B3%95%E9%BB%9E%E6%B3%95%E9%A3%9F-FA-DEN-FA-SA%C3%AF
471,野草居食屋,4.4,臺北市中正區同安街28巷1號,https://ifoodie.tw/restaurant/55a67a6bc03a104df53ca54e-%E9%87%8E%E8%8D%89%E5%B1%85%E9%A3%9F%E5%B1%8B
472,老建中麵店,4.2,臺北市中正區泉州街39號,https://ifoodie.tw/restaurant/55e086f12756dd6038355ea6-%E8%80%81%E5%BB%BA%E4%B8%AD%E9%BA%B5%E5%BA%97
473,竜丼日式料理,4.1,臺北市中正區南昌路一段108巷1號2樓,https://ifoodie.tw/restaurant/5f52fc2f8c906d46e78b2230-%E7%AB%9C%E4%B8%BC%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86
474,芝生食堂 忠孝新生店,4.3,台北市中正區忠孝東路二段134巷1號,https://ifoodie.tw/restaurant/5bab966e2756dd3ce3373786-%E8%8A%9D%E7%94%9F%E9%A3%9F%E5%A0%82-%E5%BF%A0%E5%AD%9D%E6%96%B0%E7%94%9F%E5%BA%97
475,詠樂-野菜咖哩,4.1,臺北市中正區福州街3號1樓,https://ifoodie.tw/restaurant/618c7dd4873d790739098ddd-%E8%A9%A0%E6%A8%82-%E9%87%8E%E8%8F%9C%E5%92%96%E5%93%A9
476,鬼匠貳拉麵 咖哩飯,4.4,臺北市中正區寧波西街69號,https://ifoodie.tw/restaurant/618bd6de82828732766fdcd7-%E9%AC%BC%E5%8C%A0%E8%B2%B3%E6%8B%89%E9%BA%B5-%E5%92%96%E5%93%A9%E9%A3%AF
477,徹思叔叔本店,4.1,臺北市中正區北平西路3號1樓號臺北車站大廳南二門,https://ifoodie.tw/restaurant/559d7079c03a103ee86c770f-%E5%BE%B9%E6%80%9D%E5%8F%94%E5%8F%94%E6%9C%AC%E5%BA%97
478,璞滿滿,4.5,臺北市中正區徐州路34號,https://ifoodie.tw/restaurant/5ffeb7b5d6895d070f129aa6-%E7%92%9E%E6%BB%BF%E6%BB%BF
479,小李便當店,4.2,臺北市中正區濟南路二段3號,https://ifoodie.tw/restaurant/5c876ce4f52468307c75bde5-%E5%B0%8F%E6%9D%8E%E4%BE%BF%E7%95%B6%E5%BA%97
480,泰享喝商行泰式茶飲,4.6,臺北市中正區羅斯福路四段138號,https://ifoodie.tw/restaurant/604dbbadbaf6d367791150af-%E6%B3%B0%E4%BA%AB%E5%96%9D%E5%95%86%E8%A1%8C%E6%B3%B0%E5%BC%8F%E8%8C%B6%E9%A3%B2
481,彼得好咖啡 三創門市,4.6,臺北市中正區八德路一段104號,https://ifoodie.tw/restaurant/61c3d12dbaf6d34d984ee3e2-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1-%E4%B8%89%E5%89%B5%E9%96%80%E5%B8%82
482,幸福村潤餅,3.3,臺北市大安區羅斯福路三段316巷內,https://ifoodie.tw/restaurant/570dc45e699b6e7dd468063c-%E5%B9%B8%E7%A6%8F%E6%9D%91%E6%BD%A4%E9%A4%85
483,Learn Bar 學吧精釀,4.7,臺北市中正區信義路二段253號1樓,https://ifoodie.tw/restaurant/6184ef627cc7fc1f9f2059b5-Learn-Bar-%E5%AD%B8%E5%90%A7%E7%B2%BE%E9%87%80
484,東門御園坊 手工水餃,3.8,臺北市中正區信義路二段79巷13號,https://ifoodie.tw/restaurant/594813452756dd524dd090d9-%E6%9D%B1%E9%96%80%E5%BE%A1%E5%9C%92%E5%9D%8A-%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83
485,8 1/2 oz 漢堡,4.9,臺北市中正區汀州路二段186號,https://ifoodie.tw/restaurant/608a4ba2873d79559b7a9d3a-8-1%2F2-oz-%E6%BC%A2%E5%A0%A1
486,三元堂拉麵專門店,4.5,臺北市中正區三元街52號,https://ifoodie.tw/restaurant/5f412a7c2756dd2fb4c9a2d6-%E4%B8%89%E5%85%83%E5%A0%82%E6%8B%89%E9%BA%B5%E5%B0%88%E9%96%80%E5%BA%97
487,馬辣頂級麻辣鴛鴦火鍋,4.2,臺北市中正區汀州路三段86號,https://ifoodie.tw/restaurant/55a4f75ec03a10241de63c43-%E9%A6%AC%E8%BE%A3%E9%A0%82%E7%B4%9A%E9%BA%BB%E8%BE%A3%E9%B4%9B%E9%B4%A6%E7%81%AB%E9%8D%8B
488,兄弟蚵仔麵線,4.1,臺北市中正區汀州路三段235號,https://ifoodie.tw/restaurant/55a5e1f1c03a102ec1415491-%E5%85%84%E5%BC%9F%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A
489,大河屋 燒肉丼 串燒 微風北車店,4.3,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/5da944d28c906d7ba6c20dd2-%E5%A4%A7%E6%B2%B3%E5%B1%8B-%E7%87%92%E8%82%89%E4%B8%BC-%E4%B8%B2%E7%87%92-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
490,梅江韓國烤肉,3.5,臺北市中正區思源街10號,https://ifoodie.tw/restaurant/55a50fe1c03a10241de644ef-%E6%A2%85%E6%B1%9F%E9%9F%93%E5%9C%8B%E7%83%A4%E8%82%89
491,雞三和 微風台北車站,3.4,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/5b011f72f524680fd44a9423-%E9%9B%9E%E4%B8%89%E5%92%8C-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99
492,魚バカ,4.2,台北市中正區信義路二段81號,https://ifoodie.tw/restaurant/57e3e5e92756dd5e90df9144-%E9%AD%9A%E3%83%90%E3%82%AB
493,貴哥福州麵,4.0,臺北市中正區中華路二段307巷9號,https://ifoodie.tw/restaurant/6179add3a62728466dfddecf-%E8%B2%B4%E5%93%A5%E7%A6%8F%E5%B7%9E%E9%BA%B5
494,星巴克時代寓所門市,4.4,臺北市中正區林森南路7之1號,https://ifoodie.tw/restaurant/61a4495dbaf6d371401d9776-%E6%98%9F%E5%B7%B4%E5%85%8B%E6%99%82%E4%BB%A3%E5%AF%93%E6%89%80%E9%96%80%E5%B8%82
495,12MINI經典即享鍋-捷運公館店,3.9,臺北市中正區羅斯福路三段316巷14號,https://ifoodie.tw/restaurant/5dfcd8e62756dd0f69066b06-12MINI%E7%B6%93%E5%85%B8%E5%8D%B3%E4%BA%AB%E9%8D%8B-%E6%8D%B7%E9%81%8B%E5%85%AC%E9%A4%A8%E5%BA%97
496,蔡萬興,3.8,臺北市中正區和平西路一段118號,https://ifoodie.tw/restaurant/559d9674c03a103ee86c8d4d-%E8%94%A1%E8%90%AC%E8%88%88
497,初 拉麵&煎餃,4.2,臺北市中正區南昌路一段59巷17號,https://ifoodie.tw/restaurant/597638112756dd343a9d7b7d-%E5%88%9D-%E6%8B%89%E9%BA%B5%26%E7%85%8E%E9%A4%83
498,藍記麻辣,3.0,臺北市中正區金山南路一段19號,https://ifoodie.tw/restaurant/559d08d9c03a103ee86c3600-%E8%97%8D%E8%A8%98%E9%BA%BB%E8%BE%A3
499,康記老麵包子專賣店,4.4,臺北市中正區寧波西街48號,https://ifoodie.tw/restaurant/5d08f38b2756dd2c77f17031-%E5%BA%B7%E8%A8%98%E8%80%81%E9%BA%B5%E5%8C%85%E5%AD%90%E5%B0%88%E8%B3%A3%E5%BA%97
500,兩點(手作茶飲+車輪餅) 公館店,4.6,臺北市中正區汀州路三段185號,https://ifoodie.tw/restaurant/5e7f5d4f2756dd7a62627b64-%E5%85%A9%E9%BB%9E(%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2%2B%E8%BB%8A%E8%BC%AA%E9%A4%85)-%E5%85%AC%E9%A4%A8%E5%BA%97
501,小吉市場,4.5,臺北市中正區南昌路二段111號,https://ifoodie.tw/restaurant/5d9bd247d6895d2318c1ae0a-%E5%B0%8F%E5%90%89%E5%B8%82%E5%A0%B4
502,玖伍牛肉麵,4.0,台北市中正區八德路一段82巷8號,https://ifoodie.tw/restaurant/5d010a602756dd69b933fb4a-%E7%8E%96%E4%BC%8D%E7%89%9B%E8%82%89%E9%BA%B5
503,奧蘿茉CAfe北車店,3.8,臺北市中正區南陽街26號,https://ifoodie.tw/restaurant/579e3e812756dd17464d149c-%E5%A5%A7%E8%98%BF%E8%8C%89CAfe%E5%8C%97%E8%BB%8A%E5%BA%97
504,甜心餐廳 台糖台北會館,3.8,臺北市中正區中華路一段39號,https://ifoodie.tw/restaurant/5b4c061c23679c4f4bad663c-%E7%94%9C%E5%BF%83%E9%A4%90%E5%BB%B3-%E5%8F%B0%E7%B3%96%E5%8F%B0%E5%8C%97%E6%9C%83%E9%A4%A8
505,紅爐牛排館,4.4,臺北市中正區仁愛路二段32號,https://ifoodie.tw/restaurant/55a67d71c03a104df53ca649-%E7%B4%85%E7%88%90%E7%89%9B%E6%8E%92%E9%A4%A8
506,坦都理,4.7,臺北市中正區汀州路三段57號,https://ifoodie.tw/restaurant/616a266a7cc7fc09767d4997-%E5%9D%A6%E9%83%BD%E7%90%86
507,南門福州傻瓜乾麵,3.9,台北市中正區南昌路一段59巷32號,https://ifoodie.tw/restaurant/559d8783c03a103ee86c8490-%E5%8D%97%E9%96%80%E7%A6%8F%E5%B7%9E%E5%82%BB%E7%93%9C%E4%B9%BE%E9%BA%B5
508,易牙居餐廳,3.9,臺北市中正區羅斯福路三段286巷16號,https://ifoodie.tw/restaurant/55a67da2c03a104df53ca65b-%E6%98%93%E7%89%99%E5%B1%85%E9%A4%90%E5%BB%B3
509,幸福日式飯糰,4.4,臺北市中正區羅斯福路二段126之3號,https://ifoodie.tw/restaurant/569540e02756dd5f459aa061-%E5%B9%B8%E7%A6%8F%E6%97%A5%E5%BC%8F%E9%A3%AF%E7%B3%B0
510,朝柴肉蛋吐司華山店,4.3,臺北市中正區紹興南街4之9號,https://ifoodie.tw/restaurant/616046fe7cc7fc3edbf83e4d-%E6%9C%9D%E6%9F%B4%E8%82%89%E8%9B%8B%E5%90%90%E5%8F%B8%E8%8F%AF%E5%B1%B1%E5%BA%97
511,4F劇場咖啡 Le Promenoir (中山堂),4.6,台北市中正區延平南路98號4樓,https://ifoodie.tw/restaurant/56de20f72756dd2f3e5dcd8e-4F%E5%8A%87%E5%A0%B4%E5%92%96%E5%95%A1-Le-Promenoir-
512,順園小館,4.1,臺北市中正區汀州路三段281號,https://ifoodie.tw/restaurant/559d63abc03a103ee86c6e04-%E9%A0%86%E5%9C%92%E5%B0%8F%E9%A4%A8
513,麵屋輝,4.2,臺北市中正區伊通街8之1號,https://ifoodie.tw/restaurant/559d7427c03a103ee86c79f4-%E9%BA%B5%E5%B1%8B%E8%BC%9D
514,一兆堂鍋物,4.3,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/559d704ec03a103ee86c76c9-%E4%B8%80%E5%85%86%E5%A0%82%E9%8D%8B%E7%89%A9
515,橘村屋,4.4,臺北市中正區北平西路3號,https://ifoodie.tw/restaurant/5df0fb832756dd1efe23b43a-%E6%A9%98%E6%9D%91%E5%B1%8B
516,珍記豬血糕,4.1,臺北市中正區汀州路三段187號,https://ifoodie.tw/restaurant/559d55a5c03a103ee86c653a-%E7%8F%8D%E8%A8%98%E8%B1%AC%E8%A1%80%E7%B3%95
517,A Fabules Day,3.9,臺北市中正區信義路二段171號1樓,https://ifoodie.tw/restaurant/5f75e5f52756dd14e4c441fb-A-Fabules-Day
518,CAFE Macho早秋咖啡,4.4,臺北市中正區晉江街10號,https://ifoodie.tw/restaurant/55a501c8c03a10241de6401a-CAFE-Macho%E6%97%A9%E7%A7%8B%E5%92%96%E5%95%A1
519,Fun Juice 丰果汁 台大醫院兒童醫院店,5.0,臺北市中正區中山南路8號B1,https://ifoodie.tw/restaurant/6153d48fcd99575e46f44a94-Fun-Juice-%E4%B8%B0%E6%9E%9C%E6%B1%81-%E5%8F%B0%E5%A4%A7%E9%86%AB%E9%99%A2%E5%85%92%E7%AB%A5
520,小蒙牛精緻鍋物（涮）三創店,4.5,臺北市中正區市民大道三段2號9樓,https://ifoodie.tw/restaurant/614d81dbcd99577662f1aec8-%E5%B0%8F%E8%92%99%E7%89%9B%E7%B2%BE%E7%B7%BB%E9%8D%8B%E7%89%A9%EF%BC%88%E6%B6%AE%EF%BC%89%E4%B8%89%E5%89%B5%E5%BA%97
521,梅門防空洞,4.3,臺北市中正區延平南路87號,https://ifoodie.tw/restaurant/55b916a940b5e303a1d56098-%E6%A2%85%E9%96%80%E9%98%B2%E7%A9%BA%E6%B4%9E
522,万 象WANGXINAG,4.2,臺北市中正區同安街73巷10號,https://ifoodie.tw/restaurant/609b9436cd99573ae8117418-%E4%B8%87-%E8%B1%A1WANGXINAG
523,小巷裁縫,4.7,臺北市中正區羅斯福路二段30巷5號,https://ifoodie.tw/restaurant/614c5bde7cc7fc7d6552ee7b-%E5%B0%8F%E5%B7%B7%E8%A3%81%E7%B8%AB
524,麥食達韓式料理,4.2,臺北市中正區懷寧街86號,https://ifoodie.tw/restaurant/559d1771c03a103ee86c3d02-%E9%BA%A5%E9%A3%9F%E9%81%94%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86
525,阿妹麵店,4.0,臺北市中正區南昌路二段105號,https://ifoodie.tw/restaurant/55a50151c03a10241de63ffa-%E9%98%BF%E5%A6%B9%E9%BA%B5%E5%BA%97
526,王朝餐廳 凱撒飯店,4.0,臺北市中正區忠孝西路一段38號3F,https://ifoodie.tw/restaurant/57740d702756dd5158c8061a-%E7%8E%8B%E6%9C%9D%E9%A4%90%E5%BB%B3-%E5%87%B1%E6%92%92%E9%A3%AF%E5%BA%97
527,小南門福州傻瓜乾麵,3.6,臺北市中正區延平南路153號,https://ifoodie.tw/restaurant/559dd3e7c03a103ee86cb083-%E5%B0%8F%E5%8D%97%E9%96%80%E7%A6%8F%E5%B7%9E%E5%82%BB%E7%93%9C%E4%B9%BE%E9%BA%B5
528,別處咖啡 Away cafe,4.5,臺北市中正區羅斯福路三段244巷9弄2之1號,https://ifoodie.tw/restaurant/609a93287cc7fc5b2dcad3b4-%E5%88%A5%E8%99%95%E5%92%96%E5%95%A1-Away-cafe
529,乾杯 台北總站,3.9,臺北市中正區北平西路3號臺北車站2樓,https://ifoodie.tw/restaurant/57bc1436699b6e0398bea25e-%E4%B9%BE%E6%9D%AF-%E5%8F%B0%E5%8C%97%E7%B8%BD%E7%AB%99
530,老爺爺葡式蛋塔,4.3,台北市中正區羅斯福路四段24巷11-1號,https://ifoodie.tw/restaurant/613b709ecd9957705a550f22-%E8%80%81%E7%88%BA%E7%88%BA%E8%91%A1%E5%BC%8F%E8%9B%8B%E5%A1%94
531,咖啡長在咖啡樹,4.5,臺北市中正區忠孝東路二段39巷2弄18號一樓,https://ifoodie.tw/restaurant/6139c7a57cc7fc57301066a2-%E5%92%96%E5%95%A1%E9%95%B7%E5%9C%A8%E5%92%96%E5%95%A1%E6%A8%B9
532,愛天空台北本店,4.3,臺北市中正區忠孝東路二段134巷8號,https://ifoodie.tw/restaurant/559d524dc03a103ee86c630b-%E6%84%9B%E5%A4%A9%E7%A9%BA%E5%8F%B0%E5%8C%97%E6%9C%AC%E5%BA%97
533,誇張古懂咖啡店,4.4,臺北市中正區臨沂街40之5號,https://ifoodie.tw/restaurant/559d0719c03a103ee86c3513-%E8%AA%87%E5%BC%B5%E5%8F%A4%E6%87%82%E5%92%96%E5%95%A1%E5%BA%97
534,Shishlik Pita x Kebab 西西里克中東串燒（餐館店）,4.3,臺北市中正區羅斯福路四段138號2樓,https://ifoodie.tw/restaurant/5d78e9ea22613955de9af524-Shishlik-Pita-x-Keba
535,重順川菜餐廳,4.3,臺北市中正區羅斯福路三段316巷8弄3之2號,https://ifoodie.tw/restaurant/559d0badc03a103ee86c3745-%E9%87%8D%E9%A0%86%E5%B7%9D%E8%8F%9C%E9%A4%90%E5%BB%B3
536,臭老闆現蒸臭豆腐 二店,4.3,臺北市中正區中華路二段309巷46號,https://ifoodie.tw/restaurant/5967b6d52756dd3b1c41aa20-%E8%87%AD%E8%80%81%E9%97%86%E7%8F%BE%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90-%E4%BA%8C%E5%BA%97
537,阿鸞手工法國麵包,4.0,臺北市中正區羅斯福路四段90巷,https://ifoodie.tw/restaurant/612b165c781cc0076da33ad7-%E9%98%BF%E9%B8%9E%E6%89%8B%E5%B7%A5%E6%B3%95%E5%9C%8B%E9%BA%B5%E5%8C%85
538,微風台北車站,3.9,臺北市中正區北平西路3號,https://ifoodie.tw/restaurant/5f73cacdd6895d1c0131fb59-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99
539,Cafe'' de Corner,4.7,臺北市中正區羅斯福路二段36巷1號,https://ifoodie.tw/restaurant/612c3f02a627280f51b25595-Cafe''-de-Corner
541,高級生吐司專門店 TREES BREAD 古亭店,4.4,台北市中正區同安街69巷2-4號,https://ifoodie.tw/restaurant/5fe9872202935e2d20b6e982-%E9%AB%98%E7%B4%9A%E7%94%9F%E5%90%90%E5%8F%B8%E5%B0%88%E9%96%80%E5%BA%97-TREES-BREAD
542,大樹下健康餐飲,4.7,臺北市中正區三元街69號,https://ifoodie.tw/restaurant/612500577cc7fc2edc73af1f-%E5%A4%A7%E6%A8%B9%E4%B8%8B%E5%81%A5%E5%BA%B7%E9%A4%90%E9%A3%B2
543,金磚鴨 汀州店,3.4,臺北市中正區汀州路二段262之1號,https://ifoodie.tw/restaurant/611e68e17cc7fc4a7e9d5be5-%E9%87%91%E7%A3%9A%E9%B4%A8-%E6%B1%80%E5%B7%9E%E5%BA%97
544,香帥蛋糕,4.3,臺北市中正區羅斯福路三段94號,https://ifoodie.tw/restaurant/55a50354c03a10241de640a3-%E9%A6%99%E5%B8%A5%E8%9B%8B%E7%B3%95
545,宗家 源 吉兆庵 微風台北車站店,3.7,臺北市中正區北平西路3號,https://ifoodie.tw/restaurant/611b27a2cd99576cab2f69bd-%E5%AE%97%E5%AE%B6-%E6%BA%90-%E5%90%89%E5%85%86%E5%BA%B5-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97
546,十杯極致手作茶飲 公館店,4.3,臺北市中正區汀州路三段277號,https://ifoodie.tw/restaurant/5fdcbb262756dd79f8c3b632-%E5%8D%81%E6%9D%AF%E6%A5%B5%E8%87%B4%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2-%E5%85%AC%E9%A4%A8%E5%BA%97
547,TIGERROAR 韓虎嘯 微風北車門市,3.9,台北市中正區北平西路3號臺北車站,https://ifoodie.tw/restaurant/5cfdba20f524687187c48b84-TIGERROAR-%E9%9F%93%E8%99%8E%E5%98%AF-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E9%96%80%E5%B8%82
548,百佳（龍泰）創意烘培坊,4.3,臺北市中正區杭州南路一段145之2號1樓,https://ifoodie.tw/restaurant/55a56160c03a10241de66141-%E7%99%BE%E4%BD%B3%EF%BC%88%E9%BE%8D%E6%B3%B0%EF%BC%89%E5%89%B5%E6%84%8F%E7%83%98%E5%9F%B9%E5%9D%8A
549,谷咕谷台灣土雞料理專門店,3.1,臺北市中正區和平西路一段28號,https://ifoodie.tw/restaurant/611a4711baf6d34d53bec343-%E8%B0%B7%E5%92%95%E8%B0%B7%E5%8F%B0%E7%81%A3%E5%9C%9F%E9%9B%9E%E6%96%99%E7%90%86%E5%B0%88%E9%96%80%E5%BA%97
550,山嵐拉麵公館店,4.4,臺北市中正區羅斯福路四段136巷1弄13號,https://ifoodie.tw/restaurant/5af3389d2756dd6a5d7c3425-%E5%B1%B1%E5%B5%90%E6%8B%89%E9%BA%B5%E5%85%AC%E9%A4%A8%E5%BA%97
551,一手私藏世界紅茶 中正南昌店,3.7,臺北市中正區南昌路一段73號1樓,https://ifoodie.tw/restaurant/60f82d457cc7fc1b167049a6-%E4%B8%80%E6%89%8B%E7%A7%81%E8%97%8F%E4%B8%96%E7%95%8C%E7%B4%85%E8%8C%B6-%E4%B8%AD%E6%AD%A3%E5%8D%97%E6%98%8C%E5%BA%97
552,奇福扁食,4.0,臺北市中正區寧波西街17號,https://ifoodie.tw/restaurant/57f7e54f2756dd5854dc9287-%E5%A5%87%E7%A6%8F%E6%89%81%E9%A3%9F
553,天仁喫茶趣 衡陽店,4.1,臺北市中正區衡陽路62號2樓,https://ifoodie.tw/restaurant/60f784ba873d7902cf9aba7f-%E5%A4%A9%E4%BB%81%E5%96%AB%E8%8C%B6%E8%B6%A3-%E8%A1%A1%E9%99%BD%E5%BA%97
554,Flovie花漾薇漫,4.6,臺北市中正區羅斯福路三段244巷10弄19號,https://ifoodie.tw/restaurant/5ff67fee2261391b95567929-Flovie%E8%8A%B1%E6%BC%BE%E8%96%87%E6%BC%AB
555,狗一下居食酒屋 公館店,4.3,臺北市中正區汀州路三段271號,https://ifoodie.tw/restaurant/559dc51ac03a103ee86ca857-%E7%8B%97%E4%B8%80%E4%B8%8B%E5%B1%85%E9%A3%9F%E9%85%92%E5%B1%8B-%E5%85%AC%E9%A4%A8%E5%BA%97
556,吃吐趣,4.5,臺北市中正區汀州路二段211號,https://ifoodie.tw/restaurant/5f979b6902935e3bbb54f2f5-%E5%90%83%E5%90%90%E8%B6%A3
