store_name,create_time,phone_number,address,total_score,business_hour,distance,latitude_longitude,url,is_appointed_store,is_unknown_store
臭老闆現蒸臭豆腐 二店,2022-10-05 11:38:13,0223052969,臺北市中正區中華路二段309巷46號,4.3,"3:17002230,5:17002230,6:17002230,7:17002230,1:17002230,2:17002230",,,https://ifoodie.tw/restaurant/5967b6d52756dd3b1c41aa20-%E8%87%AD%E8%80%81%E9%97%86%E7%8F%BE%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90-%E4%BA%8C%E5%BA%97,0,0
阿鸞手工法國麵包,2022-10-05 11:38:18,0986161756,臺北市中正區羅斯福路四段90巷,4.0,"3:08002300,4:08002300,5:08002300,6:08002300,7:08002300,1:08002300,2:08002300",,,https://ifoodie.tw/restaurant/612b165c781cc0076da33ad7-%E9%98%BF%E9%B8%9E%E6%89%8B%E5%B7%A5%E6%B3%95%E5%9C%8B%E9%BA%B5%E5%8C%85,0,0
微風台北車站,2022-10-05 11:38:23,0266328999,臺北市中正區北平西路3號,3.9,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/5f73cacdd6895d1c0131fb59-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99,0,0
Cafe'' de Corner,2022-10-05 11:38:29,0223919258,臺北市中正區羅斯福路二段36巷1號,4.7,"3:12301900,4:12302000,5:12302000,6:12302000,2:12302000",,,https://ifoodie.tw/restaurant/612c3f02a627280f51b25595-Cafe''-de-Corner,0,0
高級生吐司專門店 TREES BREAD 古亭店,2022-10-05 11:38:33,0223651915,台北市中正區同安街69巷2-4號,4.4,"3:10001930,4:10001930,5:10001930,6:10001930,7:10001930,1:10001930,2:10001930",,,https://ifoodie.tw/restaurant/5fe9872202935e2d20b6e982-%E9%AB%98%E7%B4%9A%E7%94%9F%E5%90%90%E5%8F%B8%E5%B0%88%E9%96%80%E5%BA%97-TREES-BREAD,0,0
大樹下健康餐飲,2022-10-05 11:38:39,0223094364,臺北市中正區三元街69號,4.7,"3:07001300,4:07001300,5:07001300,6:08001200,1:07001300,2:07001300",,,https://ifoodie.tw/restaurant/612500577cc7fc2edc73af1f-%E5%A4%A7%E6%A8%B9%E4%B8%8B%E5%81%A5%E5%BA%B7%E9%A4%90%E9%A3%B2,0,0
金磚鴨 汀州店,2022-10-05 11:38:44,0223673938,臺北市中正區汀州路二段262之1號,3.4,"3:10302030,4:10302030,5:10302030,6:10302030,7:10302030,1:10302030,2:10302030",,,https://ifoodie.tw/restaurant/611e68e17cc7fc4a7e9d5be5-%E9%87%91%E7%A3%9A%E9%B4%A8-%E6%B1%80%E5%B7%9E%E5%BA%97,0,0
香帥蛋糕,2022-10-05 11:38:48,0223621438,臺北市中正區羅斯福路三段94號,4.3,"3:09002200,4:09002200,5:09002200,6:09002200,7:09002200,1:09002200,2:09002200",,,https://ifoodie.tw/restaurant/55a50354c03a10241de640a3-%E9%A6%99%E5%B8%A5%E8%9B%8B%E7%B3%95,0,0
宗家 源 吉兆庵 微風台北車站店,2022-10-05 11:38:53,0223141217,臺北市中正區北平西路3號,3.7,"3:09002200,4:09002200,5:09002200,6:09002200,7:09002200,1:09002200,2:09002200",,,https://ifoodie.tw/restaurant/611b27a2cd99576cab2f69bd-%E5%AE%97%E5%AE%B6-%E6%BA%90-%E5%90%89%E5%85%86%E5%BA%B5-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97,0,0
十杯極致手作茶飲 公館店,2022-10-05 11:38:58,0223690900,臺北市中正區汀州路三段277號,4.3,"3:11002300,4:11002300,5:11002300,6:11002300,7:11002300,1:11002300,2:11002300",,,https://ifoodie.tw/restaurant/5fdcbb262756dd79f8c3b632-%E5%8D%81%E6%9D%AF%E6%A5%B5%E8%87%B4%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
TIGERROAR 韓虎嘯 微風北車門市,2022-10-05 11:39:04,0223883086,台北市中正區北平西路3號臺北車站,3.9,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/5cfdba20f524687187c48b84-TIGERROAR-%E9%9F%93%E8%99%8E%E5%98%AF-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E9%96%80%E5%B8%82,0,0
百佳（龍泰）創意烘培坊,2022-10-05 11:39:09,0223924578,臺北市中正區杭州南路一段145之2號1樓,4.3,"3:07302130,4:07302130,5:07302130,6:07302130,1:07302130,2:07302130",,,https://ifoodie.tw/restaurant/55a56160c03a10241de66141-%E7%99%BE%E4%BD%B3%EF%BC%88%E9%BE%8D%E6%B3%B0%EF%BC%89%E5%89%B5%E6%84%8F%E7%83%98%E5%9F%B9%E5%9D%8A,0,0
谷咕谷台灣土雞料理專門店,2022-10-05 11:39:14,0223670522,臺北市中正區和平西路一段28號,3.1,"3:11302030,4:11302030,5:11302030,6:11302030,7:11302030,1:11302030,2:11302030",,,https://ifoodie.tw/restaurant/611a4711baf6d34d53bec343-%E8%B0%B7%E5%92%95%E8%B0%B7%E5%8F%B0%E7%81%A3%E5%9C%9F%E9%9B%9E%E6%96%99%E7%90%86%E5%B0%88%E9%96%80%E5%BA%97,0,0
山嵐拉麵公館店,2022-10-05 11:39:19,0223690122,臺北市中正區羅斯福路四段136巷1弄13號,4.4,"3:11301430,3:17152045,4:11301430,4:17152045,5:11301430,5:17152045,6:11301430,6:17152045,7:11301430,7:17152045,1:11301430,1:17152045,2:11301430,2:17152045",,,https://ifoodie.tw/restaurant/5af3389d2756dd6a5d7c3425-%E5%B1%B1%E5%B5%90%E6%8B%89%E9%BA%B5%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
一手私藏世界紅茶 中正南昌店,2022-10-05 11:39:23,0223969579,臺北市中正區南昌路一段73號1樓,3.7,"3:10302200,4:10302200,5:10302200,6:11002100,7:11002100,1:10302200,2:10302200",,,https://ifoodie.tw/restaurant/60f82d457cc7fc1b167049a6-%E4%B8%80%E6%89%8B%E7%A7%81%E8%97%8F%E4%B8%96%E7%95%8C%E7%B4%85%E8%8C%B6-%E4%B8%AD%E6%AD%A3%E5%8D%97%E6%98%8C%E5%BA%97,0,0
奇福扁食,2022-10-05 11:39:29,0223563840,臺北市中正區寧波西街17號,4.0,"3:10301500,3:16302000,4:10301500,4:16302000,5:10301500,5:16302000,6:10301500,6:16302000,7:10301500,7:16302000,1:10301500,1:16302000,2:10301500,2:16302000",,,https://ifoodie.tw/restaurant/57f7e54f2756dd5854dc9287-%E5%A5%87%E7%A6%8F%E6%89%81%E9%A3%9F,0,0
天仁喫茶趣 衡陽店,2022-10-05 11:39:33,0223122828,臺北市中正區衡陽路62號2樓,4.1,"3:11002130,4:11002130,5:11002130,6:11002130,7:11002130,1:11002130,2:11002130",,,https://ifoodie.tw/restaurant/60f784ba873d7902cf9aba7f-%E5%A4%A9%E4%BB%81%E5%96%AB%E8%8C%B6%E8%B6%A3-%E8%A1%A1%E9%99%BD%E5%BA%97,0,0
Flovie花漾薇漫,2022-10-05 11:39:38,0223656188,臺北市中正區羅斯福路三段244巷10弄19號,4.6,"3:11002030,4:11002030,5:11002030,6:11002030,7:11002030,2:11002030",,,https://ifoodie.tw/restaurant/5ff67fee2261391b95567929-Flovie%E8%8A%B1%E6%BC%BE%E8%96%87%E6%BC%AB,0,0
狗一下居食酒屋 公館店,2022-10-05 11:39:43,0223670860,臺北市中正區汀州路三段271號,4.3,"3:00000200,3:11301430,3:17000000,4:00000200,4:11301430,4:17000000,5:00000230,5:11301430,5:17000000,6:00000200,6:11301430,6:17000000,7:11301430,7:17000000,7:00000200,1:00000200,1:11301430,1:17000000,2:00000200,2:11301430,2:17000000",,,https://ifoodie.tw/restaurant/559dc51ac03a103ee86ca857-%E7%8B%97%E4%B8%80%E4%B8%8B%E5%B1%85%E9%A3%9F%E9%85%92%E5%B1%8B-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
吃吐趣,2022-10-05 11:39:48,0223686038,臺北市中正區汀州路二段211號,4.5,"3:07001400,4:07001400,5:07001400,6:07001400,7:07001400,2:07001400",,,https://ifoodie.tw/restaurant/5f979b6902935e3bbb54f2f5-%E5%90%83%E5%90%90%E8%B6%A3,0,0
魯肉飯香（金乓魯肉飯）,2022-10-05 11:39:53,0979981516,臺北市中正區羅斯福路三段316巷12號,4.0,"3:11302100,4:11302100,5:11302100,6:11302100,7:11302100,1:11302100,2:11302100",,,https://ifoodie.tw/restaurant/5b2c6bb4f524682027c9db0e-%E9%AD%AF%E8%82%89%E9%A3%AF%E9%A6%99%EF%BC%88%E9%87%91%E4%B9%93%E9%AD%AF%E8%82%89%E9%A3%AF%EF%BC%89,0,0
吉豚屋 館前店,2022-10-05 11:39:58,0223312560,臺北市中正區信陽街27號,3.7,"3:11002100,4:11002100,5:11002100,6:11002030,7:11002030,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5bfea4dd2756dd1d53f1169a-%E5%90%89%E8%B1%9A%E5%B1%8B-%E9%A4%A8%E5%89%8D%E5%BA%97,0,0
朝日壽司,2022-10-05 11:40:03,0223622278,臺北市中正區羅斯福路三段100之1號,4.5,"3:17002300,4:17002300,5:17002300,6:17002300,7:17002300,2:17002300",,,https://ifoodie.tw/restaurant/60dddd617cc7fc6767b7f0bf-%E6%9C%9D%E6%97%A5%E5%A3%BD%E5%8F%B8,0,0
胡椒餅,2022-10-05 11:40:08,0223917713,台北市中正區羅斯福路一段25號,3.9,"3:11002000,4:11002000,5:11002000,6:11002000,1:11002000,2:11002000",,,https://ifoodie.tw/restaurant/55a5e827c03a102ec1415687-%E8%83%A1%E6%A4%92%E9%A4%85,0,0
太學口糯米腸包香腸,2022-10-05 11:40:12,0229217618,臺北市中正區羅斯福路三段286巷18號,3.9,"3:11300000,4:11300000,5:11300000,6:11300000,7:11300000,2:11300000",,,https://ifoodie.tw/restaurant/5fb4f6af02935e6d981f984b-%E5%A4%AA%E5%AD%B8%E5%8F%A3%E7%B3%AF%E7%B1%B3%E8%85%B8%E5%8C%85%E9%A6%99%E8%85%B8,0,0
金陵酸梅湯之家,2022-10-05 11:40:17,0223310956,臺北市中正區沅陵街2號,4.2,"3:10001930,4:10001930,5:10001930,6:10001930,7:10001930,1:10001930,2:10001930",,,https://ifoodie.tw/restaurant/60d3fefc82828711480cc0d4-%E9%87%91%E9%99%B5%E9%85%B8%E6%A2%85%E6%B9%AF%E4%B9%8B%E5%AE%B6,0,0
專業飯糰、蔥蛋餅,2022-10-05 11:40:22,0223971066,臺北市中正區林森南路61巷10之1號,4.4,"3:05301300,4:05301300,5:05301300,6:05301300,1:05301300,2:05301300",,,https://ifoodie.tw/restaurant/60d3f6ac873d791a49389a87-%E5%B0%88%E6%A5%AD%E9%A3%AF%E7%B3%B0%E3%80%81%E8%94%A5%E8%9B%8B%E9%A4%85,0,0
靜壽司,2022-10-05 11:40:28,0223656568,臺北市中正區羅斯福路三段316巷7之1號,4.5,"3:11001330,3:17002100,4:11001330,4:17002100,5:11001330,5:17002100,6:11001330,6:17002100,7:11001330,7:17002100,1:11001330,1:17002100,2:11001330,2:17002100",,,https://ifoodie.tw/restaurant/570c9e882756dd3d8397508f-%E9%9D%9C%E5%A3%BD%E5%8F%B8,0,0
雪球咖啡 公館店,2022-10-05 11:40:33,0223658028,臺北市中正區汀州路三段227號,4.3,"4:06301500,5:06301500,6:06301500,7:06301500,1:06301500,2:06301500",,,https://ifoodie.tw/restaurant/5bb6226b2756dd189f405797-%E9%9B%AA%E7%90%83%E5%92%96%E5%95%A1-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
L.A.F BURGER 拉芙漢堡,2022-10-05 11:40:37,0223621092,臺北市中正區汀州路三段293號2F,4.3,"3:11301430,3:17302130,4:11301430,4:17302130,5:11301430,5:17302130,6:11301430,6:17302130,7:11301430,7:17302130,2:11301430,2:17302130",,,https://ifoodie.tw/restaurant/559d6134c03a103ee86c6bfa-L.A.F-BURGER-%E6%8B%89%E8%8A%99%E6%BC%A2%E5%A0%A1,0,0
鴉片粉圓,2022-10-05 11:40:46,0223671587,臺北市中正區南昌路二段156號,4.3,"3:11002100,4:11002100,5:11002100,6:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5cacab6c2756dd4c1901d717-%E9%B4%89%E7%89%87%E7%B2%89%E5%9C%93,0,0
涓豆腐 微風北車店,2022-10-05 11:40:54,0223119288,臺北市中正區北平西路3號2樓,4.0,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/56406e3b699b6e4842e96461-%E6%B6%93%E8%B1%86%E8%85%90-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
索菲烤布蕾,2022-10-05 11:40:59,0918820708,台北市中正區羅斯福路四段92號2樓,4.6,"3:12002000,4:12002000,5:12002000,6:12002000,7:12002000,2:12002000",,,https://ifoodie.tw/restaurant/5b6dd3762756dd51603ccd74-%E7%B4%A2%E8%8F%B2%E7%83%A4%E5%B8%83%E8%95%BE,0,0
東門興記手工水餃,2022-10-05 11:41:05,0223413452,臺北市中正區金山南路一段120號,4.0,"3:08001800,4:08001800,5:08001800,6:08001800,7:08001430,2:08001800",,,https://ifoodie.tw/restaurant/559d0561c03a103ee86c3452-%E6%9D%B1%E9%96%80%E8%88%88%E8%A8%98%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83,0,0
Skylark洋食‧芳鄰 寶慶遠百店,2022-10-05 11:41:10,0223754730,臺北市中正區寶慶路32號1樓,3.8,"3:11002130,4:11002130,5:11002200,6:11002200,7:11002130,1:11002130,2:11002130",,,https://ifoodie.tw/restaurant/62c58e5c7cc7fc482e538fd5-Skylark%E6%B4%8B%E9%A3%9F%E2%80%A7%E8%8A%B3%E9%84%B0-%E5%AF%B6%E6%85%B6%E9%81%A0%E7%99%BE%E5%BA%97,0,0
邱記烤鴨店,2022-10-05 11:41:16,0223670198,臺北市中正區重慶南路三段67號,4.2,"3:10002030,4:10002030,5:10002030,6:10002030,7:10002030,1:10002030,2:10002030",,,https://ifoodie.tw/restaurant/60b9161ebaf6d31b6cdd04d5-%E9%82%B1%E8%A8%98%E7%83%A4%E9%B4%A8%E5%BA%97,0,0
Tegokoro 甜手心,2022-10-05 11:41:20,999,臺北市中正區濟南路二段4之1號,4.7,"6:13001800,7:13001800,",,,https://ifoodie.tw/restaurant/604ec489781cc02db8099df5-Tegokoro-%E7%94%9C%E6%89%8B%E5%BF%83,0,0
何家大碗公涼麵 成功店,2022-10-05 11:41:25,0223218827,臺北市中正區青島東路21之9號,4.2,"3:07002000,4:07002000,5:07002000,6:07002000,7:07002000,1:07002000,2:07002000",,,https://ifoodie.tw/restaurant/595a88462756dd27dfff1202-%E4%BD%95%E5%AE%B6%E5%A4%A7%E7%A2%97%E5%85%AC%E6%B6%BC%E9%BA%B5-%E6%88%90%E5%8A%9F%E5%BA%97,0,0
麗園壽司,2022-10-05 11:41:30,0223567699,臺北市中正區連雲街74之3號,4.0,"3:07301400,4:07301400,5:07301400,6:07301400,7:07301400,2:07301400",,,https://ifoodie.tw/restaurant/5fa8b252226139331f054188-%E9%BA%97%E5%9C%92%E5%A3%BD%E5%8F%B8,0,0
老鄧Lao Deng1949,2022-10-05 11:41:35,0223435808,臺北市大安區信義路二段198巷4號,3.6,"3:11001430,3:17002100,4:11001430,4:17002100,5:11001430,5:17002100,6:11001430,6:17002100,7:11001430,7:17002100,1:11001430,1:17002100,",,,https://ifoodie.tw/restaurant/5cc2702623679c334da958ca-%E8%80%81%E9%84%A7Lao-Deng1949,0,0
紅盤子港式茶餐廳,2022-10-05 11:41:40,0233652588,臺北市大安區安和路二段35巷3號1樓,4.5,"3:16000000,4:16000000,5:16000000,6:16000000,7:16000000,1:16000000,",,,https://ifoodie.tw/restaurant/5eb0e4bd8c906d7dfcd3d36d-%E7%B4%85%E7%9B%A4%E5%AD%90%E6%B8%AF%E5%BC%8F%E8%8C%B6%E9%A4%90%E5%BB%B3,0,0
JODO 飯糰咖啡手作專門店,2022-10-05 11:41:45,0223688592,臺北市中正區汀州路三段131號,4.1,"3:11002000,4:11002000,5:11002000,6:09002000,7:09002000,1:11002000,2:11002000",,,https://ifoodie.tw/restaurant/5f6cabe52756dd64f219f627-JODO-%E9%A3%AF%E7%B3%B0%E5%92%96%E5%95%A1%E6%89%8B%E4%BD%9C%E5%B0%88%E9%96%80%E5%BA%97,0,0
銀座杏子豬排,2022-10-05 11:41:50,0223755866,臺北市中正區北平西路3號2樓,4.1,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/559d7043c03a103ee86c76b1-%E9%8A%80%E5%BA%A7%E6%9D%8F%E5%AD%90%E8%B1%AC%E6%8E%92,0,0
同安街周記炒牛肉,2022-10-05 11:41:55,0919396619,臺北市中正區同安街28巷2號,4.0,"3:16002200,4:16002200,5:16002200,6:16002200,1:16002200,2:16002200",,,https://ifoodie.tw/restaurant/55a55e15c03a10241de66016-%E5%90%8C%E5%AE%89%E8%A1%97%E5%91%A8%E8%A8%98%E7%82%92%E7%89%9B%E8%82%89,0,0
安東廳 (喜來登大飯店),2022-10-05 11:42:00,0223211818,臺北市中正區忠孝東路一段12號2樓,4.3,"3:11301400,3:18002100,4:11301400,4:18002100,5:11301400,5:18002100,6:11301400,6:18002100,7:11301400,7:18002100,1:11301400,1:18002100,2:11301400,2:18002100",,,https://ifoodie.tw/restaurant/559d4bd1c03a103ee86c5edf-%E5%AE%89%E6%9D%B1%E5%BB%B3-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97),0,0
頂好香滷味,2022-10-05 11:42:06,0223119590,台北市中正區南陽街8號,3.7,"3:11002200,4:11002200,5:11002200,6:11002200,7:11002200,1:11002200,2:11002200",,,https://ifoodie.tw/restaurant/609ddbfbcd99574a7ad49b3f-%E9%A0%82%E5%A5%BD%E9%A6%99%E6%BB%B7%E5%91%B3,0,0
泰獅 泰式料理,2022-10-05 11:42:11,0223117778,臺北市中正區武昌街一段16巷11號,4.5,"3:11301430,3:17302045,4:11301430,4:17302045,5:11301430,5:17302045,6:11301430,6:17302045,7:11301430,7:17302045,1:11301430,1:17302045,2:11301430,2:17302045",,,https://ifoodie.tw/restaurant/596513042756dd6e3969f266-%E6%B3%B0%E7%8D%85-%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86,0,0
Ebisu curry,2022-10-05 11:42:16,0937638027,臺北市中正區寧波西街78號,4.3,"3:11001430,3:16302000,4:11001430,4:16302000,5:11001430,5:16302000,6:11001430,6:16302000,7:11001430,7:16302000,1:11001430,1:16302000,2:11001430,2:16302000",,,https://ifoodie.tw/restaurant/55a5c073c03a10241de68014-Ebisu-curry,0,0
スシロー壽司郎 中華路店,2022-10-05 11:42:20,0223612306,臺北市中正區中華路一段41號,4.3,"3:11002230,4:11002230,5:11002230,6:11002230,7:11002230,1:11002230,2:11002230",,,https://ifoodie.tw/restaurant/5b9d346e23679c4c429d39df-%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E-%E4%B8%AD%E8%8F%AF%E8%B7%AF%E5%BA%97,0,0
谷得好好 GUUD TEA & COMPANY 北車信陽店,2022-10-05 11:42:26,0223708187,臺北市中正區信陽街12號,4.9,"3:10002100,4:10002100,5:10002100,6:11002100,7:11002100,1:10002100,2:10002100",,,https://ifoodie.tw/restaurant/608cb8bd873d795a3fc4aa0b-%E8%B0%B7%E5%BE%97%E5%A5%BD%E5%A5%BD-GUUD-TEA-%26-COMP,0,0
羅媽媽米粉湯,2022-10-05 11:42:31,0223513352,臺北市中正區信義路二段81號,3.9,"3:07001500,4:07001500,5:07001500,6:07001500,7:07001500,2:07001500",,,https://ifoodie.tw/restaurant/559d7fc7c03a103ee86c80c0-%E7%BE%85%E5%AA%BD%E5%AA%BD%E7%B1%B3%E7%B2%89%E6%B9%AF,0,0
小器食堂 華山店,2022-10-05 11:42:36,0223511205,台北市中正區八德路ㄧ段ㄧ號華山園區中四b館,3.9,"3:12002100,4:12002100,5:12002100,6:12002100,7:12002100,1:12002100,2:12002100",,,https://ifoodie.tw/restaurant/56b74acd2756dd4164a47597-%E5%B0%8F%E5%99%A8%E9%A3%9F%E5%A0%82-%E8%8F%AF%E5%B1%B1%E5%BA%97,0,0
吧生仔碌碌,2022-10-05 11:42:42,0223683505,臺北市中正區羅斯福路三段284巷13號1樓,4.4,"3:11301500,3:17002100,4:11301500,4:17002100,5:11301500,5:17002100,6:11302045,7:11302045,2:11301500,2:17002100",,,https://ifoodie.tw/restaurant/609008187cc7fc5e7c96525e-%E5%90%A7%E7%94%9F%E4%BB%94%E7%A2%8C%E7%A2%8C,0,0
可蜜達Comida 北門店,2022-10-05 11:42:47,0916678489,臺北市中正區中華路一段21巷14號,4.7,"3:07001300,4:07001300,5:07001300,6:07001300,7:07001300,1:07001300,2:07001300",,,https://ifoodie.tw/restaurant/5c0dd31023679c1aa4d35240-%E5%8F%AF%E8%9C%9C%E9%81%94Comida-%E5%8C%97%E9%96%80%E5%BA%97,0,0
Korea Fast 韓式料理,2022-10-05 11:42:52,0223654588,臺北市中正區南昌路二段207之1號1樓,4.0,"3:12002030,4:12002030,5:12002030,6:12002030,7:12002030,1:12002030,2:12002030",,,https://ifoodie.tw/restaurant/5ee0ec952756dd61945e59d1-Korea-Fast-%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86,0,0
ville cafe,2022-10-05 11:42:56,0223670279,臺北市中正區羅斯福路三段284巷5號,4.0,"3:11301500,3:17002100,4:11301500,4:17002100,5:11301500,5:17002100,6:11302100,7:11302100,1:11301500,1:17002100,2:11301500,2:17002100",,,https://ifoodie.tw/restaurant/559d7b89c03a103ee86c7e7e-ville-cafe,0,0
話一隻雞,2022-10-05 11:43:01,0223883606,臺北市中正區南陽街21之5號1樓,4.0,"3:11301400,3:17001930,4:11301400,4:17001930,5:11301400,5:17001930,6:11301400,6:17001930,7:11301400,7:17001930,1:11301400,1:17001930,2:11301400,2:17001930",,,https://ifoodie.tw/restaurant/5dcc1bbf8c906d1b8765f09a-%E8%A9%B1%E4%B8%80%E9%9A%BB%E9%9B%9E,0,0
Supreme Beans Coffee,2022-10-05 11:43:06,0223678745,臺北市中正區汀州路二段293號1樓,4.7,"3:11001800,4:11001800,5:11001800,6:11001800,7:11001800,1:11001800,2:11001800",,,https://ifoodie.tw/restaurant/6086cf277cc7fc7d2319f30b-Supreme-Beans-Coffee,0,0
咖啡實驗室,2022-10-05 11:43:11,0223419880,臺北市中正區忠孝東路二段64巷6號,4.6,"3:12001900,4:12001900,5:12002000,6:12002000,7:12002000,1:12001900,2:12001900",,,https://ifoodie.tw/restaurant/559d8c8cc03a103ee86c87b1-%E5%92%96%E5%95%A1%E5%AF%A6%E9%A9%97%E5%AE%A4,0,0
想點 想奌,2022-10-05 11:43:15,0223816500,臺北市中正區開封街一段19號,4.7,"3:11301930,4:11301930,5:11301930,1:11301930,2:11301930",,,https://ifoodie.tw/restaurant/60742d248282872ffd331229-%E6%83%B3%E9%BB%9E-%E6%83%B3%E5%A5%8C,0,0
東莒小吃店,2022-10-05 11:43:20,999,臺北市中正區貴陽街一段東吳大學及清華幼兒園旁,4.0,"3:07001930,4:07001930,5:07001930,1:07001930,2:07001930",,,https://ifoodie.tw/restaurant/5c90fb452756dd19a9234a8b-%E6%9D%B1%E8%8E%92%E5%B0%8F%E5%90%83%E5%BA%97,0,0
香港泉記小吃館,2022-10-05 11:43:25,0223672395,臺北市中正區羅斯福路四段24巷12弄3號,4.1,"3:11001400,3:16002000,4:11001400,4:16002000,5:11001400,5:16002000,6:11001400,6:16002000,7:11001400,7:16002000,2:11001400,2:16002000",,,https://ifoodie.tw/restaurant/5e5d078ed6895d33cae6dcec-%E9%A6%99%E6%B8%AF%E6%B3%89%E8%A8%98%E5%B0%8F%E5%90%83%E9%A4%A8,0,0
大拙匠人食品有限公司_美食推薦匠拌麵,2022-10-05 11:43:29,0223967851,臺北市中正區新生南路一段160巷11號1樓,4.9,"3:09001800,4:09001800,5:09001800,1:09001800,2:09001800",,,https://ifoodie.tw/restaurant/6082d7f67cc7fc524ee4a84f-%E5%A4%A7%E6%8B%99%E5%8C%A0%E4%BA%BA%E9%A3%9F%E5%93%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_%E7%BE%8E%E9%A3%9F%E6%8E%A8%E8%96%A6%E5%8C%A0%E6%8B%8C%E9%BA%B5,0,0
塔吉特Touched 千層蛋糕 北捷店,2022-10-05 11:43:34,0223147290,臺北市中正區忠孝西路一段49號,3.9,"3:10002100,4:10002100,5:10002100,6:10002100,7:10002100,1:10002100,2:10002100",,,https://ifoodie.tw/restaurant/5e1c05ac22613934ba9d2029-%E5%A1%94%E5%90%89%E7%89%B9Touched-%E5%8D%83%E5%B1%A4%E8%9B%8B%E7%B3%95-%E5%8C%97%E6%8D%B7%E5%BA%97,0,0
上上咖啡 ShangShang Coffee,2022-10-05 11:43:39,0223140064,臺北市中正區延平南路95號,4.0,"3:10301930,4:10301930,5:10301930,6:09001930,7:09001800,1:10301930,2:10301930",,,https://ifoodie.tw/restaurant/5f636f538c906d3b0f1299c4-%E4%B8%8A%E4%B8%8A%E5%92%96%E5%95%A1-ShangShang-Coff,0,0
國家表演藝術中心,2022-10-05 11:43:43,0233939777,臺北市中正區中山南路21之1號,4.5,"3:09301830,4:09301830,5:09301830,1:09301830,2:09301830",,,https://ifoodie.tw/restaurant/607c40957cc7fc75b19667ca-%E5%9C%8B%E5%AE%B6%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93%E4%B8%AD%E5%BF%83,0,0
離騷 Bistro & Bar,2022-10-05 11:43:48,0223930098,臺北市中正區新生南路一段52之3號2樓,4.7,"3:19000000,4:00000030,4:19000000,5:00000030,5:19000000,6:00000200,6:19000000,7:19000000,7:00000200,1:00000030,2:19000000",,,https://ifoodie.tw/restaurant/609ca091873d790ce4d9f822-%E9%9B%A2%E9%A8%B7-Bistro-%26-Bar,0,0
玖伍川味牛肉麵,2022-10-05 11:43:53,0223943466,臺北市中正區新生南路一段54巷22號,3.9,"3:10302300,4:10302300,5:10302300,6:10302300,7:10302300,1:10302300,2:10302300",,,https://ifoodie.tw/restaurant/55a67bafc03a104df53ca5c7-%E7%8E%96%E4%BC%8D%E5%B7%9D%E5%91%B3%E7%89%9B%E8%82%89%E9%BA%B5,0,0
Mr.雪腐 公館店,2022-10-05 11:43:59,0223635200,臺北市中正區羅斯福路三段244巷21號,4.7,"3:12302200,4:12302200,5:12302200,6:12302200,7:12302200,1:12302200,2:12302200",,,https://ifoodie.tw/restaurant/5989ffc42756dd421cbbb883-Mr.%E9%9B%AA%E8%85%90-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
巫雲,2022-10-05 11:44:06,0223693906,臺北市中正區羅斯福路三段244巷9弄7號,4.3,"3:17002200,4:17002200,5:17002200,6:11302200,7:11302200,2:17002200",,,https://ifoodie.tw/restaurant/5b36754c2756dd72db96c35e-%E5%B7%AB%E9%9B%B2,0,0
康樂意小吃店,2022-10-05 11:44:12,999,臺北市中正區汀州路二段46號,4.0,"3:07001300,4:07001300,5:07001300,6:07001300,1:07001300,2:07001300",,,https://ifoodie.tw/restaurant/559d964fc03a103ee86c8d3f-%E5%BA%B7%E6%A8%82%E6%84%8F%E5%B0%8F%E5%90%83%E5%BA%97,0,0
